id	label	length	num_loops	max_loop_size	bulge_count	bulge_chain_count	bulge_density	mfe
shuffle_Hsa-Mir-10-P3c_pre_4	0	61	5	10	5.0	4.0	0.08196721311475409	-13.3
shuffle_Hsa-Mir-10-P3d_pre_1	0	62	5	6	5.0	4.0	0.08064516129032258	-14.5
shuffle_Hsa-Mir-10-P3d_pre_7	0	62	5	6	5.0	4.0	0.08064516129032258	-12.1
shuffle_Hsa-Mir-15-P1a_pre_9	0	59	5	3	5.0	4.0	0.0847457627118644	-12.5
shuffle_Hsa-Mir-15-P1b_pre_1	0	60	4	9	4.0	3.0	0.06666666666666667	-8.8
shuffle_Hsa-Mir-15-P1b_pre_4	0	60	3	13	3.0	2.0	0.05	-5.1
shuffle_Hsa-Mir-15-P1b_pre_9	0	60	5	12	5.0	4.0	0.08333333333333333	-11.9
shuffle_Hsa-Mir-15-P1c_pre_6	0	59	2	11	2.0	1.0	0.03389830508474576	-8.0
shuffle_Hsa-Mir-15-P1d_pre_1	0	62	6	7	6.0	5.0	0.0967741935483871	-13.9
shuffle_Hsa-Mir-15-P1d_pre_2	0	62	8	5	8.0	7.0	0.12903225806451613	-7.9
shuffle_Hsa-Mir-15-P1d_pre_3	0	62	6	16	6.0	5.0	0.0967741935483871	-15.9
shuffle_Hsa-Mir-15-P1d_pre_9	0	62	8	6	8.0	7.0	0.12903225806451613	-12.5
shuffle_Hsa-Mir-15-P2a_pre_5	0	65	3	8	3.0	2.0	0.046153846153846156	-12.0
shuffle_Hsa-Mir-15-P2b_pre_3	0	65	6	5	6.0	5.0	0.09230769230769231	-7.8
shuffle_Hsa-Mir-15-P2c_pre_0	0	63	5	8	5.0	4.0	0.07936507936507936	-17.9
shuffle_Hsa-Mir-15-P2c_pre_1	0	63	7	9	7.0	6.0	0.1111111111111111	-17.6
shuffle_Hsa-Mir-15-P2c_pre_4	0	63	7	5	7.0	6.0	0.1111111111111111	-18.8
shuffle_Hsa-Mir-15-P2c_pre_8	0	63	7	5	7.0	6.0	0.1111111111111111	-20.7
shuffle_Hsa-Mir-15-P2c_pre_9	0	63	6	4	6.0	5.0	0.09523809523809523	-17.0
shuffle_Hsa-Mir-15-P2d_pre_2	0	61	2	8	2.0	1.0	0.03278688524590164	-15.7
shuffle_Hsa-Mir-15-P2d_pre_7	0	61	9	8	9.0	8.0	0.14754098360655737	-15.6
shuffle_Hsa-Mir-15-P2d_pre_9	0	61	10	7	10.0	9.0	0.16393442622950818	-9.2
shuffle_Hsa-Mir-17-P1a_pre_4	0	60	9	4	9.0	8.0	0.15	-14.7
shuffle_Hsa-Mir-17-P1a_pre_6	0	60	3	9	3.0	2.0	0.05	-12.6
shuffle_Hsa-Mir-17-P1a_pre_9	0	60	4	8	4.0	3.0	0.06666666666666667	-8.3
shuffle_Hsa-Mir-17-P1d_pre_0	0	62	8	7	8.0	7.0	0.12903225806451613	-20.2
shuffle_Hsa-Mir-17-P1d_pre_9	0	62	7	6	7.0	6.0	0.11290322580645161	-17.2
shuffle_Hsa-Mir-17-P2a_pre_0	0	65	6	7	6.0	5.0	0.09230769230769231	-13.6
shuffle_Hsa-Mir-17-P2a_pre_6	0	65	7	5	7.0	6.0	0.1076923076923077	-11.7
shuffle_Hsa-Mir-17-P2a_pre_9	0	65	4	12	4.0	3.0	0.06153846153846154	-13.1
shuffle_Hsa-Mir-17-P2c_pre_2	0	65	6	10	6.0	5.0	0.09230769230769231	-15.4
shuffle_Hsa-Mir-17-P4d_pre_6	0	62	5	6	5.0	4.0	0.08064516129032258	-12.9
shuffle_Hsa-Mir-17-P4d_pre_7	0	62	5	6	5.0	4.0	0.08064516129032258	-15.0
shuffle_Hsa-Mir-19-P1a_pre_3	0	58	5	7	5.0	4.0	0.08620689655172414	-7.1
shuffle_Hsa-Mir-19-P1a_pre_9	0	58	8	7	8.0	7.0	0.13793103448275862	-6.5
shuffle_Hsa-Mir-19-P2a_pre_0	0	61	4	12	4.0	3.0	0.06557377049180328	-9.3
shuffle_Hsa-Mir-19-P2a_pre_3	0	61	4	13	4.0	3.0	0.06557377049180328	-11.3
shuffle_Hsa-Mir-19-P2a_pre_5	0	61	4	4	4.0	3.0	0.06557377049180328	-13.3
shuffle_Hsa-Mir-19-P2a_pre_6	0	61	3	9	3.0	2.0	0.04918032786885246	-8.5
shuffle_Hsa-Mir-19-P2a_pre_7	0	61	7	8	7.0	6.0	0.11475409836065574	-6.7
shuffle_Hsa-Mir-19-P2c_pre_5	0	66	7	5	7.0	6.0	0.10606060606060606	-13.5
shuffle_Hsa-Mir-21_pre_5	0	60	6	4	6.0	5.0	0.1	-10.7
shuffle_Hsa-Mir-21_pre_8	0	60	7	7	7.0	6.0	0.11666666666666667	-14.4
shuffle_Hsa-Mir-22-P1b_pre_3	0	60	7	7	7.0	6.0	0.11666666666666667	-7.3
shuffle_Hsa-Mir-23-P3_pre_4	0	59	9	6	9.0	8.0	0.15254237288135594	-13.4
shuffle_Hsa-Mir-23-P3_pre_5	0	59	4	16	4.0	3.0	0.06779661016949153	-11.6
shuffle_Hsa-Mir-24-P2_pre_0	0	60	8	5	8.0	7.0	0.13333333333333333	-7.3
shuffle_Hsa-Mir-24-P2_pre_7	0	60	5	4	5.0	4.0	0.08333333333333333	-12.8
shuffle_Hsa-Mir-24-P3_pre_1	0	60	6	4	6.0	5.0	0.1	-10.1
shuffle_Hsa-Mir-26-P1_pre_6	0	61	6	6	6.0	5.0	0.09836065573770492	-15.7
shuffle_Hsa-Mir-26-P1_pre_7	0	61	6	20	6.0	5.0	0.09836065573770492	-14.3
shuffle_Hsa-Mir-26-P2_pre_2	0	57	6	9	6.0	5.0	0.10526315789473684	-7.6
shuffle_Hsa-Mir-26-P2_pre_3	0	57	2	24	2.0	1.0	0.03508771929824561	-9.1
shuffle_Hsa-Mir-26-P2_pre_6	0	57	3	6	3.0	2.0	0.05263157894736842	-9.6
shuffle_Hsa-Mir-26-P4_pre_1	0	60	6	8	6.0	5.0	0.1	-10.4
shuffle_Hsa-Mir-27-P2_pre_2	0	63	5	4	5.0	4.0	0.07936507936507936	-15.4
shuffle_Hsa-Mir-27-P2_pre_3	0	63	6	8	6.0	5.0	0.09523809523809523	-13.8
shuffle_Hsa-Mir-27-P3_pre_2	0	62	5	8	5.0	4.0	0.08064516129032258	-18.1
shuffle_Hsa-Mir-27-P3_pre_3	0	62	6	11	6.0	5.0	0.0967741935483871	-15.2
shuffle_Hsa-Mir-28_pre_4	0	62	7	8	7.0	6.0	0.11290322580645161	-11.6
shuffle_Hsa-Mir-28_pre_5	0	62	4	13	4.0	3.0	0.06451612903225806	-10.7
shuffle_Hsa-Mir-28_pre_9	0	62	4	18	4.0	3.0	0.06451612903225806	-10.3
shuffle_Hsa-Mir-29-P1b-v1_pre_6	0	64	7	5	7.0	6.0	0.109375	-9.7
shuffle_Hsa-Mir-29-P1b-v1_pre_7	0	64	5	5	5.0	4.0	0.078125	-13.0
shuffle_Hsa-Mir-29-P1b-v1_pre_9	0	64	3	20	3.0	2.0	0.046875	-5.4
shuffle_Hsa-Mir-29-P1d-v1_pre_5	0	65	6	8	6.0	5.0	0.09230769230769231	-8.0
shuffle_Hsa-Mir-29-P2d_pre_3	0	58	5	7	5.0	4.0	0.08620689655172414	-8.2
shuffle_Hsa-Mir-30-P1a_pre_0	0	62	5	10	5.0	4.0	0.08064516129032258	-9.5
shuffle_Hsa-Mir-30-P1a_pre_5	0	62	9	4	9.0	8.0	0.14516129032258066	-8.7
shuffle_Hsa-Mir-30-P1b_pre_7	0	63	7	4	7.0	6.0	0.1111111111111111	-18.5
shuffle_Hsa-Mir-30-P1d_pre_7	0	64	3	8	3.0	2.0	0.046875	-17.0
shuffle_Hsa-Mir-30-P2a_pre_2	0	60	6	10	6.0	5.0	0.1	-12.2
shuffle_Hsa-Mir-30-P2a_pre_3	0	60	9	6	9.0	8.0	0.15	-12.2
shuffle_Hsa-Mir-30-P2a_pre_4	0	60	10	6	10.0	9.0	0.16666666666666666	-7.0
shuffle_Hsa-Mir-30-P2a_pre_8	0	60	4	8	4.0	3.0	0.06666666666666667	-10.6
shuffle_Hsa-Mir-30-P2b_pre_0	0	62	5	11	5.0	4.0	0.08064516129032258	-13.9
shuffle_Hsa-Mir-30-P2b_pre_7	0	62	4	8	4.0	3.0	0.06451612903225806	-14.4
shuffle_Hsa-Mir-30-P2b_pre_8	0	62	8	6	8.0	7.0	0.12903225806451613	-14.5
shuffle_Hsa-Mir-30-P2b_pre_9	0	62	8	12	8.0	7.0	0.12903225806451613	-8.2
shuffle_Hsa-Mir-30-P2d_pre_9	0	61	5	9	5.0	4.0	0.08196721311475409	-19.1
shuffle_Hsa-Mir-31_pre_0	0	59	9	4	9.0	8.0	0.15254237288135594	-10.4
shuffle_Hsa-Mir-31_pre_6	0	59	6	4	6.0	5.0	0.1016949152542373	-13.1
shuffle_Hsa-Mir-33-P1_pre_1	0	59	12	6	12.0	11.0	0.2033898305084746	-25.0
shuffle_Hsa-Mir-33-P1_pre_2	0	59	14	3	14.0	13.0	0.23728813559322035	-13.5
shuffle_Hsa-Mir-33-P1_pre_4	0	59	7	6	7.0	6.0	0.11864406779661017	-21.6
shuffle_Hsa-Mir-33-P3_pre_1	0	61	8	4	8.0	7.0	0.13114754098360656	-9.3
shuffle_Hsa-Mir-33-P3_pre_2	0	61	4	9	4.0	3.0	0.06557377049180328	-13.6
shuffle_Hsa-Mir-33-P3_pre_4	0	61	9	4	9.0	8.0	0.14754098360655737	-8.8
shuffle_Hsa-Mir-34-P1_pre_8	0	65	8	9	8.0	7.0	0.12307692307692308	-11.9
shuffle_Hsa-Mir-34-P2a_pre_0	0	59	6	5	6.0	5.0	0.1016949152542373	-12.2
shuffle_Hsa-Mir-34-P2a_pre_1	0	59	8	12	8.0	7.0	0.13559322033898305	-7.9
shuffle_Hsa-Mir-34-P2a_pre_5	0	59	3	16	3.0	2.0	0.05084745762711865	-15.5
shuffle_Hsa-Mir-34-P2b_pre_0	0	55	5	6	5.0	4.0	0.09090909090909091	-6.8
shuffle_Hsa-Mir-34-P2b_pre_1	0	55	7	7	7.0	6.0	0.12727272727272726	-14.2
shuffle_Hsa-Mir-34-P2b_pre_3	0	55	3	8	3.0	2.0	0.05454545454545454	-5.3
shuffle_Hsa-Mir-34-P2b_pre_9	0	55	5	6	5.0	4.0	0.09090909090909091	-12.5
shuffle_Hsa-Mir-34-P3a-v1_pre_2	0	58	4	3	4.0	3.0	0.06896551724137931	-6.9
shuffle_Hsa-Mir-34-P3a-v1_pre_6	0	58	9	5	9.0	8.0	0.15517241379310345	-8.0
shuffle_Hsa-Mir-34-P3a-v1_pre_7	0	58	5	9	5.0	4.0	0.08620689655172414	-14.9
shuffle_Hsa-Mir-34-P3b_pre_2	0	60	7	5	7.0	6.0	0.11666666666666667	-16.5
shuffle_Hsa-Mir-34-P3b_pre_4	0	60	5	8	5.0	4.0	0.08333333333333333	-14.9
shuffle_Hsa-Mir-34-P3b_pre_8	0	60	6	8	6.0	5.0	0.1	-10.9
shuffle_Hsa-Mir-92-P1a_pre_7	0	59	5	6	5.0	4.0	0.0847457627118644	-12.9
shuffle_Hsa-Mir-92-P1c_pre_0	0	61	3	9	3.0	2.0	0.04918032786885246	-14.1
shuffle_Hsa-Mir-92-P1c_pre_5	0	61	3	12	3.0	2.0	0.04918032786885246	-10.7
shuffle_Hsa-Mir-92-P1c_pre_6	0	61	6	9	6.0	5.0	0.09836065573770492	-12.5
shuffle_Hsa-Mir-92-P1c_pre_7	0	61	5	14	5.0	4.0	0.08196721311475409	-11.6
shuffle_Hsa-Mir-92-P1d_pre_0	0	63	7	4	7.0	6.0	0.1111111111111111	-18.5
shuffle_Hsa-Mir-92-P1d_pre_4	0	63	8	4	8.0	7.0	0.12698412698412698	-16.7
shuffle_Hsa-Mir-92-P1d_pre_5	0	63	7	8	7.0	6.0	0.1111111111111111	-19.3
shuffle_Hsa-Mir-92-P2a_pre_0	0	60	7	4	7.0	6.0	0.11666666666666667	-8.3
shuffle_Hsa-Mir-92-P2c_pre_5	0	65	6	5	6.0	5.0	0.09230769230769231	-19.8
shuffle_Hsa-Mir-92-P2c_pre_6	0	65	10	13	10.0	9.0	0.15384615384615385	-8.4
shuffle_Hsa-Mir-92-P2d_pre_0	0	60	6	6	6.0	5.0	0.1	-15.0
shuffle_Hsa-Mir-92-P2d_pre_6	0	60	5	9	5.0	4.0	0.08333333333333333	-17.5
shuffle_Hsa-Mir-92-P2d_pre_8	0	60	7	8	7.0	6.0	0.11666666666666667	-14.1
shuffle_Hsa-Mir-92-P2d_pre_9	0	60	7	5	7.0	6.0	0.11666666666666667	-15.5
shuffle_Hsa-Mir-95_pre_2	0	57	5	7	5.0	4.0	0.08771929824561403	-10.3
shuffle_Hsa-Mir-96-P2_pre_8	0	65	5	8	5.0	4.0	0.07692307692307693	-14.8
shuffle_Hsa-Mir-96-P3-v1_pre_2	0	62	5	19	5.0	4.0	0.08064516129032258	-8.6
shuffle_Hsa-Mir-96-P3-v1_pre_4	0	62	7	11	7.0	6.0	0.11290322580645161	-10.4
shuffle_Hsa-Mir-101-P1-v1_pre_4	0	59	6	6	6.0	5.0	0.1016949152542373	-11.9
shuffle_Hsa-Mir-101-P1-v1_pre_9	0	59	5	15	5.0	4.0	0.0847457627118644	-7.7
shuffle_Hsa-Mir-101-P2-v1_pre_7	0	59	7	7	7.0	6.0	0.11864406779661017	-9.0
shuffle_Hsa-Mir-103-P1_pre_3	0	60	6	5	6.0	5.0	0.1	-11.2
shuffle_Hsa-Mir-103-P1_pre_4	0	60	5	11	5.0	4.0	0.08333333333333333	-8.7
shuffle_Hsa-Mir-103-P1_pre_6	0	60	5	10	5.0	4.0	0.08333333333333333	-9.4
shuffle_Hsa-Mir-103-P4_pre_2	0	60	9	6	9.0	8.0	0.15	-6.1
shuffle_Hsa-Mir-103-P4_pre_6	0	60	7	7	7.0	6.0	0.11666666666666667	-9.3
shuffle_Hsa-Mir-103-P4_pre_7	0	60	8	5	8.0	7.0	0.13333333333333333	-9.2
shuffle_Hsa-Mir-105-P1_pre_2	0	59	4	5	4.0	3.0	0.06779661016949153	-15.7
shuffle_Hsa-Mir-105-P1_pre_3	0	59	7	5	7.0	6.0	0.11864406779661017	-12.7
shuffle_Hsa-Mir-105-P1_pre_4	0	59	6	4	6.0	5.0	0.1016949152542373	-15.9
shuffle_Hsa-Mir-105-P1_pre_5	0	59	7	5	7.0	6.0	0.11864406779661017	-15.9
shuffle_Hsa-Mir-105-P1_pre_7	0	59	7	6	7.0	6.0	0.11864406779661017	-12.9
shuffle_Hsa-Mir-105-P2_pre_6	0	59	8	7	8.0	7.0	0.13559322033898305	-12.1
shuffle_Hsa-Mir-122_pre_9	0	58	5	8	5.0	4.0	0.08620689655172414	-11.3
shuffle_Hsa-Mir-124-P1-v1_pre_1	0	59	3	28	3.0	2.0	0.05084745762711865	-5.9
shuffle_Hsa-Mir-124-P1-v1_pre_2	0	59	9	15	9.0	8.0	0.15254237288135594	-6.6
shuffle_Hsa-Mir-124-P1-v1_pre_3	0	59	7	8	7.0	6.0	0.11864406779661017	-14.7
shuffle_Hsa-Mir-124-P2-v1_pre_2	0	61	6	17	6.0	5.0	0.09836065573770492	-5.8
shuffle_Hsa-Mir-124-P2-v1_pre_4	0	61	2	8	2.0	1.0	0.03278688524590164	-8.6
shuffle_Hsa-Mir-124-P2-v1_pre_6	0	61	8	5	8.0	7.0	0.13114754098360656	-15.1
shuffle_Hsa-Mir-124-P2-v1_pre_8	0	61	5	9	5.0	4.0	0.08196721311475409	-7.3
shuffle_Hsa-Mir-126-P2-v1_pre_1	0	59	5	11	5.0	4.0	0.0847457627118644	-8.2
shuffle_Hsa-Mir-127_pre_7	0	56	6	10	6.0	5.0	0.10714285714285714	-12.4
shuffle_Hsa-Mir-128-P1_pre_5	0	58	5	6	5.0	4.0	0.08620689655172414	-14.4
shuffle_Hsa-Mir-128-P1_pre_6	0	58	7	6	7.0	6.0	0.1206896551724138	-12.1
shuffle_Hsa-Mir-128-P1_pre_8	0	58	6	15	6.0	5.0	0.10344827586206896	-13.3
shuffle_Hsa-Mir-128-P2_pre_3	0	56	6	8	6.0	5.0	0.10714285714285714	-11.9
shuffle_Hsa-Mir-128-P2_pre_8	0	56	5	5	5.0	4.0	0.08928571428571429	-8.9
shuffle_Hsa-Mir-129-P1_pre_0	0	64	8	10	8.0	7.0	0.125	-10.9
shuffle_Hsa-Mir-129-P1_pre_1	0	64	6	9	6.0	5.0	0.09375	-7.9
shuffle_Hsa-Mir-129-P2_pre_1	0	66	8	4	8.0	7.0	0.12121212121212122	-13.5
shuffle_Hsa-Mir-130-P1c_pre_5	0	62	5	12	5.0	4.0	0.08064516129032258	-12.9
shuffle_Hsa-Mir-130-P1c_pre_7	0	62	8	4	8.0	7.0	0.12903225806451613	-9.3
shuffle_Hsa-Mir-130-P2a_pre_4	0	60	8	7	8.0	7.0	0.13333333333333333	-8.5
shuffle_Hsa-Mir-130-P2b_pre_1	0	62	5	13	5.0	4.0	0.08064516129032258	-6.9
shuffle_Hsa-Mir-130-P2b_pre_4	0	62	7	6	7.0	6.0	0.11290322580645161	-7.7
shuffle_Hsa-Mir-130-P2b_pre_9	0	62	6	5	6.0	5.0	0.0967741935483871	-10.6
shuffle_Hsa-Mir-130-P3b_pre_7	0	65	3	7	3.0	2.0	0.046153846153846156	-13.5
shuffle_Hsa-Mir-130-P4a_pre_1	0	60	6	5	6.0	5.0	0.1	-17.5
shuffle_Hsa-Mir-132-P2_pre_1	0	62	8	11	8.0	7.0	0.12903225806451613	-12.0
shuffle_Hsa-Mir-132-P2_pre_4	0	62	7	6	7.0	6.0	0.11290322580645161	-13.7
shuffle_Hsa-Mir-132-P2_pre_6	0	62	8	9	8.0	7.0	0.12903225806451613	-16.2
shuffle_Hsa-Mir-133-P1-v1_pre_7	0	60	5	18	5.0	4.0	0.08333333333333333	-8.7
shuffle_Hsa-Mir-133-P1-v1_pre_9	0	60	6	8	6.0	5.0	0.1	-14.8
shuffle_Hsa-Mir-133-P2-v1_pre_5	0	59	6	6	6.0	5.0	0.1016949152542373	-9.7
shuffle_Hsa-Mir-133-P3-v1_pre_3	0	60	4	13	4.0	3.0	0.06666666666666667	-13.9
shuffle_Hsa-Mir-133-P3-v1_pre_5	0	60	5	8	5.0	4.0	0.08333333333333333	-8.2
shuffle_Hsa-Mir-133-P3-v1_pre_8	0	60	5	11	5.0	4.0	0.08333333333333333	-6.6
shuffle_Hsa-Mir-134_pre_3	0	61	10	6	10.0	9.0	0.16393442622950818	-17.3
shuffle_Hsa-Mir-134_pre_7	0	61	4	8	4.0	3.0	0.06557377049180328	-16.6
shuffle_Hsa-Mir-135-P1_pre_1	0	60	4	10	4.0	3.0	0.06666666666666667	-9.2
shuffle_Hsa-Mir-135-P1_pre_2	0	60	4	5	4.0	3.0	0.06666666666666667	-12.1
shuffle_Hsa-Mir-135-P1_pre_3	0	60	4	4	4.0	3.0	0.06666666666666667	-12.8
shuffle_Hsa-Mir-135-P2_pre_9	0	60	8	5	8.0	7.0	0.13333333333333333	-7.0
shuffle_Hsa-Mir-135-P4_pre_4	0	61	7	6	7.0	6.0	0.11475409836065574	-9.9
shuffle_Hsa-Mir-135-P4_pre_7	0	61	6	7	6.0	5.0	0.09836065573770492	-6.9
shuffle_Hsa-Mir-135-P4_pre_8	0	61	8	8	8.0	7.0	0.13114754098360656	-9.0
shuffle_Hsa-Mir-136-v1_pre_1	0	56	6	4	6.0	5.0	0.10714285714285714	-10.1
shuffle_Hsa-Mir-136-v1_pre_8	0	56	4	10	4.0	3.0	0.07142857142857142	-8.4
shuffle_Hsa-Mir-138-P1_pre_0	0	61	8	8	8.0	7.0	0.13114754098360656	-13.7
shuffle_Hsa-Mir-138-P1_pre_1	0	61	6	9	6.0	5.0	0.09836065573770492	-14.4
shuffle_Hsa-Mir-138-P1_pre_3	0	61	7	9	7.0	6.0	0.11475409836065574	-10.3
shuffle_Hsa-Mir-138-P1_pre_4	0	61	6	8	6.0	5.0	0.09836065573770492	-16.8
shuffle_Hsa-Mir-138-P1_pre_9	0	61	10	5	10.0	9.0	0.16393442622950818	-16.6
shuffle_Hsa-Mir-138-P2_pre_2	0	68	8	6	8.0	7.0	0.11764705882352941	-22.0
shuffle_Hsa-Mir-140-P2-v1_pre_7	0	62	6	7	6.0	5.0	0.0967741935483871	-13.2
shuffle_Hsa-Mir-140-P2-v1_pre_9	0	62	6	7	6.0	5.0	0.0967741935483871	-20.3
shuffle_Hsa-Mir-142-P2-v1_pre_5	0	59	3	3	3.0	2.0	0.05084745762711865	-6.5
shuffle_Hsa-Mir-143_pre_3	0	55	7	7	7.0	6.0	0.12727272727272726	-11.4
shuffle_Hsa-Mir-143_pre_5	0	55	6	16	6.0	5.0	0.10909090909090909	-13.1
shuffle_Hsa-Mir-144-v1_pre_1	0	58	5	6	5.0	4.0	0.08620689655172414	-3.4
shuffle_Hsa-Mir-144-v1_pre_3	0	58	5	8	5.0	4.0	0.08620689655172414	-6.2
shuffle_Hsa-Mir-145_pre_3	0	60	6	7	6.0	5.0	0.1	-11.9
shuffle_Hsa-Mir-145_pre_5	0	60	4	7	4.0	3.0	0.06666666666666667	-13.0
shuffle_Hsa-Mir-146-P1_pre_0	0	59	9	3	9.0	8.0	0.15254237288135594	-9.5
shuffle_Hsa-Mir-146-P1_pre_1	0	59	5	7	5.0	4.0	0.0847457627118644	-14.7
shuffle_Hsa-Mir-146-P1_pre_6	0	59	5	6	5.0	4.0	0.0847457627118644	-13.0
shuffle_Hsa-Mir-147-v1_pre_0	0	60	7	6	7.0	6.0	0.11666666666666667	-6.9
shuffle_Hsa-Mir-147-v1_pre_2	0	60	5	7	5.0	4.0	0.08333333333333333	-14.1
shuffle_Hsa-Mir-147-v1_pre_4	0	60	10	6	10.0	9.0	0.16666666666666666	-14.6
shuffle_Hsa-Mir-148-P1_pre_3	0	60	6	13	6.0	5.0	0.1	-5.3
shuffle_Hsa-Mir-148-P1_pre_4	0	60	5	7	5.0	4.0	0.08333333333333333	-9.8
shuffle_Hsa-Mir-148-P3_pre_1	0	59	5	6	5.0	4.0	0.0847457627118644	-13.1
shuffle_Hsa-Mir-148-P3_pre_9	0	59	5	6	5.0	4.0	0.0847457627118644	-17.5
shuffle_Hsa-Mir-148-P4_pre_0	0	61	7	6	7.0	6.0	0.11475409836065574	-11.8
shuffle_Hsa-Mir-148-P4_pre_5	0	61	5	12	5.0	4.0	0.08196721311475409	-10.9
shuffle_Hsa-Mir-148-P4_pre_6	0	61	6	8	6.0	5.0	0.09836065573770492	-13.9
shuffle_Hsa-Mir-149_pre_1	0	62	4	8	4.0	3.0	0.06451612903225806	-22.9
shuffle_Hsa-Mir-149_pre_3	0	62	9	4	9.0	8.0	0.14516129032258066	-21.0
shuffle_Hsa-Mir-149_pre_4	0	62	7	4	7.0	6.0	0.11290322580645161	-22.3
shuffle_Hsa-Mir-149_pre_9	0	62	8	4	8.0	7.0	0.12903225806451613	-24.9
shuffle_Hsa-Mir-150_pre_1	0	56	6	4	6.0	5.0	0.10714285714285714	-14.5
shuffle_Hsa-Mir-150_pre_8	0	56	6	8	6.0	5.0	0.10714285714285714	-17.0
shuffle_Hsa-Mir-151_pre_5	0	57	6	7	6.0	5.0	0.10526315789473684	-8.3
shuffle_Hsa-Mir-153-P1_pre_0	0	61	9	4	9.0	8.0	0.14754098360655737	-10.5
shuffle_Hsa-Mir-153-P2_pre_1	0	60	1	15	1.0	0.0	0.016666666666666666	-3.1
shuffle_Hsa-Mir-153-P2_pre_3	0	60	6	8	6.0	5.0	0.1	-6.2
shuffle_Hsa-Mir-153-P2_pre_4	0	60	9	6	9.0	8.0	0.15	-8.4
shuffle_Hsa-Mir-153-P2_pre_5	0	60	3	14	3.0	2.0	0.05	-9.5
shuffle_Hsa-Mir-153-P2_pre_7	0	60	7	6	7.0	6.0	0.11666666666666667	-7.3
shuffle_Hsa-Mir-154-P1_pre_2	0	59	6	11	6.0	5.0	0.1016949152542373	-8.1
shuffle_Hsa-Mir-154-P1_pre_3	0	59	4	8	4.0	3.0	0.06779661016949153	-11.4
shuffle_Hsa-Mir-154-P1_pre_5	0	59	7	4	7.0	6.0	0.11864406779661017	-7.9
shuffle_Hsa-Mir-154-P1_pre_7	0	59	4	4	4.0	3.0	0.06779661016949153	-14.1
shuffle_Hsa-Mir-154-P2-v1_pre_5	0	56	4	6	4.0	3.0	0.07142857142857142	-10.9
shuffle_Hsa-Mir-154-P2-v1_pre_7	0	56	9	3	9.0	8.0	0.16071428571428573	-9.9
shuffle_Hsa-Mir-154-P2-v1_pre_9	0	56	9	4	9.0	8.0	0.16071428571428573	-5.5
shuffle_Hsa-Mir-154-P3-v1_pre_0	0	55	6	4	6.0	5.0	0.10909090909090909	-12.0
shuffle_Hsa-Mir-154-P3-v1_pre_1	0	55	9	5	9.0	8.0	0.16363636363636364	-5.9
shuffle_Hsa-Mir-154-P3-v1_pre_2	0	55	2	4	2.0	1.0	0.03636363636363636	-9.9
shuffle_Hsa-Mir-154-P3-v1_pre_3	0	55	2	6	2.0	1.0	0.03636363636363636	-6.6
shuffle_Hsa-Mir-154-P3-v1_pre_5	0	55	5	7	5.0	4.0	0.09090909090909091	-11.4
shuffle_Hsa-Mir-154-P3-v1_pre_9	0	55	6	6	6.0	5.0	0.10909090909090909	-8.7
shuffle_Hsa-Mir-154-P5_pre_0	0	56	5	15	5.0	4.0	0.08928571428571429	-13.3
shuffle_Hsa-Mir-154-P5_pre_2	0	56	7	5	7.0	6.0	0.125	-5.1
shuffle_Hsa-Mir-154-P5_pre_3	0	56	5	4	5.0	4.0	0.08928571428571429	-12.1
shuffle_Hsa-Mir-154-P5_pre_4	0	56	5	5	5.0	4.0	0.08928571428571429	-12.4
shuffle_Hsa-Mir-154-P6a-v1_pre_8	0	56	10	7	10.0	9.0	0.17857142857142858	-13.7
shuffle_Hsa-Mir-154-P6b_pre_0	0	57	7	6	7.0	6.0	0.12280701754385964	-8.7
shuffle_Hsa-Mir-154-P6b_pre_2	0	57	3	12	3.0	2.0	0.05263157894736842	-11.4
shuffle_Hsa-Mir-154-P6b_pre_7	0	57	4	6	4.0	3.0	0.07017543859649122	-10.4
shuffle_Hsa-Mir-154-P6b_pre_8	0	57	4	9	4.0	3.0	0.07017543859649122	-8.3
shuffle_Hsa-Mir-154-P6b_pre_9	0	57	5	6	5.0	4.0	0.08771929824561403	-10.9
shuffle_Hsa-Mir-154-P8a_pre_1	0	60	5	7	5.0	4.0	0.08333333333333333	-12.3
shuffle_Hsa-Mir-154-P8b_pre_0	0	60	6	14	6.0	5.0	0.1	-10.7
shuffle_Hsa-Mir-154-P8b_pre_1	0	60	3	13	3.0	2.0	0.05	-9.7
shuffle_Hsa-Mir-154-P8b_pre_2	0	60	6	8	6.0	5.0	0.1	-4.8
shuffle_Hsa-Mir-154-P8b_pre_3	0	60	6	14	6.0	5.0	0.1	-8.4
shuffle_Hsa-Mir-154-P8b_pre_8	0	60	8	4	8.0	7.0	0.13333333333333333	-16.3
shuffle_Hsa-Mir-154-P9_pre_4	0	56	5	9	5.0	4.0	0.08928571428571429	-7.9
shuffle_Hsa-Mir-154-P10_pre_9	0	57	5	7	5.0	4.0	0.08771929824561403	-11.1
shuffle_Hsa-Mir-154-P11_pre_3	0	58	9	7	9.0	8.0	0.15517241379310345	-8.9
shuffle_Hsa-Mir-154-P14_pre_2	0	56	9	5	9.0	8.0	0.16071428571428573	-14.0
shuffle_Hsa-Mir-154-P14_pre_8	0	56	7	7	7.0	6.0	0.125	-19.3
shuffle_Hsa-Mir-154-P16a_pre_0	0	60	5	3	5.0	4.0	0.08333333333333333	-14.4
